,AGE,CRMS,DFE,DIST,DLOGG,DMONH,DNA,DNI,DSI,DTEFF,DTI,DVRAD,DVSINI,FE,ITER,LOGG,LRMS,LUM,MASS,MONH,NA,NAME,NI,RADIUS_ISO,RADIUS_LT,RCHISQ,RUNNUM,SDCRMS,SDFE,SDLOGG,SDLRMS,SDMONH,SDNA,SDNI,SDRCHISQ,SDSI,SDTEFF,SDTI,SDVSINI,SI,SOURCE,STAR,SVRAD,TEFF,TI,UAGE,UFE,ULOGG,ULUM,UMASS,UMONH,UNA,UNI,URADIUS_ISO,URADIUS_LT,USI,UTEFF,UTI,UVABS,UVMAG,UVRAD,UVSINI,VABS,VMAG,VRAD,VSINI,mannName
33142,3.03182506561,0.011684586294,0.0684402957559,-99.0,-0.0739998817444,-0.00399999693036,0.0620825588703,0.0702689662576,-0.087315775454,-23.0,0.0280148554593,0.119999967515,0.039999961853,0.00383984833024,10.0,3.23166179657,0.0209183041006,12.7475347519,1.46599185467,-0.0979287922382,-0.0131473718211,33142,-0.00413071224466,4.79491090775,4.92508840561,28.5156269073,rj62.249,0.000211686026887,0.00877141300589,0.0,0.00084707204951,0.0344894118607,0.0266122892499,0.00301334424876,2.1358525753,0.0185879170895,17.0880069733,0.0489321276546,0.0301526952535,-0.127206981182,SME,33142_rj62,0.0,4913.0,-0.0955346599221,1.02320218086,0.0299999993294,0.0599999986589,12.7475347519,0.154091894627,0.0289999991655,0.0320000015199,0.0299999993294,0.67013835907,4.92508840561,0.0189999993891,44.0,0.0460000000894,0.286597520113,0.0500000007451,0.300000011921,0.5,2.27958679199,7.96000003815,1.31352770329,3.34992337227,
33240,2.08687973022,0.015571475029,0.0602165609598,-99.0,-0.074000120163,-0.00400000065565,0.0849055722356,0.0741116032004,-0.0279325749725,-23.0,0.0032863765955,0.119999967515,0.039999961853,0.285992115736,6.0,3.45049357414,0.0302738826722,12.511516571,1.79545176029,0.0513160414994,0.156426653266,33240,0.228828445077,4.1958937645,4.45609283447,61.7751159668,rj62.241,0.000444240198703,0.00753783434629,0.0,5.11500729772e-05,0.0137110995129,0.0118603296578,0.0068324804306,0.300428330898,0.0078209862113,5.29150247574,0.0127772148699,0.0548108816147,-0.0415960289538,SME,33240_rj62,0.0,5141.0,0.243506968021,0.667529225349,0.0299999993294,0.0599999986589,12.511516571,0.189253568649,0.0289999991655,0.0320000015199,0.0299999993294,0.809479832649,4.45609283447,0.0189999993891,44.0,0.0460000000894,0.371660292149,0.0500000007451,0.300000011921,0.5,2.209400177,8.22999954224,0.141271486878,5.58492517471,
33283,3.68536829948,0.0171674396843,-0.0177236795425,-99.0,-0.0739998817444,-0.00400000810623,0.0527684874833,-0.00757969403639,0.0138589441776,-23.0,-0.0695641115308,0.119999967515,0.039999961853,0.335558444262,4.0,4.01936674118,0.0141150085256,3.70133686066,1.32922124863,0.286165624857,0.499493122101,33283,0.38195964694,1.88877642155,1.8224670887,18.4148349762,rj50.293,2.06591594178e-05,0.00406455807388,0.0,6.41492215436e-06,0.0127412285656,0.0109724244103,0.0081846723333,0.0333176031709,0.0050302115269,8.32666397095,0.0108002582565,0.0219485145062,0.335191935301,SME,33283_rj50,0.0,5928.66650391,0.33160290122,0.348809242249,0.0299999993294,0.0599999986589,3.70133686066,0.0610176324844,0.0289999991655,0.0320000015199,0.0299999993294,0.160111427307,1.8224670887,0.0189999993891,44.0,0.0460000000894,0.177002504468,0.0500000007451,0.300000011921,0.5,3.35537719727,8.05000019073,0.884705543518,4.64829492569,
33844,2.1349594593,0.0164656434208,0.0679585412145,-99.0,-0.074000120163,-0.00399999320507,0.0660318508744,0.0720400884748,-0.0798464789987,-23.0,0.0250896308571,0.119999967515,0.039999961853,0.29581284523,10.0,3.38439488411,0.0276512112468,11.0717687607,1.75040543079,0.213898763061,0.452479571104,33844,0.327508956194,4.44299173355,4.54667568207,55.4506988525,rj62.242,0.000420282565756,0.0109337521717,0.0,0.000328628433635,0.0185892786831,0.106197208166,0.0164934787899,1.26509869099,0.0202827230096,7.57187795639,0.0324559062719,0.0208305250853,0.111538380384,SME,33844_rj62,0.0,4936.33349609,0.191398099065,0.388818502426,0.0299999993294,0.0599999986589,11.0717687607,0.10190486908,0.0289999991655,0.0320000015199,0.0299999993294,0.413203001022,4.54667568207,0.0189999993891,44.0,0.0460000000894,0.186588436365,0.0500000007451,0.300000011921,0.5,2.42266654968,7.28999996185,1.13036811352,3.46807479858,
3404,6.57659816742,0.0109748393297,0.0470176972449,-99.0,-0.074000120163,-0.00400000065565,0.0834023356438,0.0590027570724,0.00280050933361,-23.0,-0.0139050977305,0.119999967515,0.0400000214577,0.178863689303,9.0,3.88272571564,0.0150967463851,3.18998456001,1.17997717857,0.0897879675031,0.221275255084,3404,0.215374454856,2.04605221748,2.0836596489,23.5997333527,rj63.712,0.000194518434,0.00508439959958,0.0,8.51081495057e-05,0.0132928658277,0.00748190144077,0.00603892747313,0.262447446585,0.00393962441012,8.62167835236,0.00913871265948,0.024866104126,0.148113891482,SME,3404_rj63,0.0,5342.33349609,0.109907321632,1.30315685272,0.0299999993294,0.0599999986589,3.18998456001,0.0685405731201,0.0289999991655,0.0320000015199,0.0299999993294,0.167895972729,2.0836596489,0.0189999993891,44.0,0.0460000000894,0.174359202385,0.0500000007451,0.300000011921,0.5,3.63624620438,7.94000005722,1.43194770813,0.922362983227,
34411,5.53364658356,0.00993626657873,-0.00520315766335,-99.0,-0.0739998817444,-0.00400000065565,0.054181471467,6.23464584351e-05,0.0173729360104,-23.0,-0.0581189580262,0.119999885559,0.0400000102818,0.0833666697145,3.0,4.25707054138,0.00996519718319,1.77966856956,1.10453045368,0.0683186426759,0.0780311375856,34411,0.0731039047241,1.28549313545,1.30431675911,12.6009111404,rj130.1130,7.17213333701e-05,0.00536681571975,0.0,0.000310032482957,0.00830843206495,0.0047345738858,0.00386108388193,0.590941905975,0.00402023643255,6.65832853317,0.00741870701313,0.0677160620689,0.100671805441,SME,34411_rj06,0.0,5835.66650391,0.0932894274592,0.766495943069,0.0299999993294,0.0599999986589,1.77966856956,0.0238906145096,0.0289999991655,0.0320000015199,0.0299999993294,0.0337914824486,1.30431675911,0.0189999993891,44.0,0.0460000000894,0.0557740591466,0.0500000007451,0.300000011921,0.5,4.18033313751,4.69000005722,2.53634285927,0.500904142857,
34445,5.87420415878,0.0174879059196,-0.000601631880272,-99.0,-0.0739998817444,-0.00400000065565,0.0554644912481,0.00362314539962,0.0183625947684,-23.0,-0.0541255511343,0.119999967515,0.039999961853,0.117436051369,4.0,4.2193107605,0.0114799784496,2.0253276825,1.11288034916,0.0604617185891,0.140411183238,34445,0.105327181518,1.34739279747,1.40859484673,12.9305238724,rj97.2839,0.00488522881642,0.00125095585827,0.0,4.01176948799e-05,0.00193933153059,0.00113808189053,0.00128820212558,0.0559481941164,0.00101828109473,1.73205077648,0.00343655375764,0.0124534275383,0.0992744490504,SME,34445_rj50,0.0,5800.0,0.0963395908475,0.974619150162,0.0299999993294,0.0599999986589,2.0253276825,0.0324660539627,0.0289999991655,0.0320000015199,0.0299999993294,0.0912456512451,1.40859484673,0.0189999993891,44.0,0.0460000000894,0.114145927131,0.0500000007451,0.300000011921,0.5,4.0437207222,7.30999994278,0.697162866592,2.95124530792,
34909,2.72786521912,0.00987769383937,0.0574661009014,-99.0,-0.074000120163,-0.00400000018999,0.0859938934445,0.0716545656323,-0.0187118332833,-23.0,-0.00118894374464,0.119999967515,0.039999961853,0.141298115253,5.0,3.57285809517,0.020649170503,7.898853302,1.5509147644,0.0136729963124,0.0965261757374,34909,0.110543392599,3.32088279724,3.47364926338,28.8232440948,rj62.248,0.000185223441804,0.00833609886467,0.0,0.000134425165015,0.0237086098641,0.00613019103184,0.0047731269151,0.252264469862,0.00219832756557,13.5769414902,0.042097132653,0.0310449469835,-0.0336658917367,SME,34909_rj62,0.0,5190.33349609,0.129729434848,0.726518750191,0.0299999993294,0.0599999986589,7.898853302,0.144967377186,0.0289999991655,0.0320000015199,0.0299999993294,0.520893573761,3.47364926338,0.0189999993891,44.0,0.0460000000894,0.317371755838,0.0500000007451,0.300000011921,0.5,2.6950712204,7.98999977112,0.371839493513,3.13569736481,
34957,10.4718894958,0.00857621897012,0.0320330969989,-99.0,-0.0739998817444,-0.00400000810623,0.0735938623548,0.0389836616814,0.015880336985,-23.0,-0.0274371709675,0.119999967515,0.039999961853,-0.367135733366,10.0,3.94106936455,0.0148084303364,2.05777859688,0.931700050831,-0.350550055504,-0.417617768049,34957,-0.433500081301,1.68771219254,1.57227277756,28.2661724091,rj85.336,1.69494542206e-05,0.0129341529682,0.0,1.8712504243e-05,0.0297722797841,0.00468493998051,0.00640434212983,0.0672143027186,0.00594219565392,19.8578281403,0.0164169296622,0.0193961616606,-0.295616716146,SME,34957_rj15,0.0,5511.66650391,-0.368654608727,3.29345726967,0.0299999993294,0.0599999986589,2.05777859688,0.108737617731,0.0289999991655,0.0320000015199,0.0299999993294,0.367935419083,1.57227277756,0.0189999993891,44.0,0.0460000000894,0.666991531849,0.0500000007451,0.300000011921,0.5,4.08869743347,9.22999954224,0.348371773958,5.55513906479,
355183,1.70124030113,0.00997131783515,-0.0445461161435,-99.0,-0.0739998817444,-0.00400000065565,0.0612367205322,-0.0131168914959,0.00417439872399,-23.0,-0.0976429358125,0.119999967515,0.0400000214577,0.1280310601,3.0,4.37576007843,0.0116912350059,1.66442728043,1.18393194675,0.079608745873,0.201933547854,355183,0.147619009018,1.1614587307,1.14964950085,11.3936386108,rj59.1928,1.55051009187e-06,0.000781691400334,0.0,6.4366611241e-07,0.000393771828385,0.00209289346822,0.000845392874908,0.00254247081466,0.000606570160016,0.577350258827,0.0029392123688,0.0,0.128671348095,SME,355183_rj59,0.0,6112.66650391,0.191599547863,0.874141275883,0.0299999993294,0.0599999986589,1.66442728043,0.0245925784111,0.0289999991655,0.0320000015199,0.0299999993294,0.0779344439507,1.14964950085,0.0189999993891,44.0,0.0460000000894,0.343994319439,0.0500000007451,0.300000011921,0.5,4.2156419754,9.43000030518,0.767084598541,0.540000021458,
36003,10.391242981,0.0388798974454,0.0667737275362,-99.0,-0.0739998817444,-0.00400000018999,-0.033917311579,0.00951079744846,-0.219294548035,-23.0,0.0784365311265,0.120000004768,0.0400000102818,-0.0805708616972,2.0,4.65328025818,0.040543679148,0.183640986681,0.691760778427,0.000933925330173,-0.0580945461988,36003,-0.0883490219712,0.646656632423,0.673144996166,286.215545654,rj06.1051,0.0466710291803,0.0168493129313,0.0,0.00803851522505,0.0243060644716,0.0751312226057,0.00672177039087,138.009536743,0.0322628989816,37.3229141235,0.0485651679337,0.663974106312,-0.116030752659,SME,36003_rj06,0.0,4604.0,0.00749970600009,4.40657711029,0.0299999993294,0.0599999986589,0.183640986681,0.0156322717667,0.0289999991655,0.0320000015199,0.0299999993294,0.010771125555,0.673144996166,0.0189999993891,44.0,0.0460000000894,0.0561967045069,0.0500000007451,0.300000011921,0.5,7.08329916,7.65000009537,-0.257443249226,0.0788286998868,
3651,4.11369752884,0.0111582772806,0.0529362745583,-99.0,-0.0739998817444,-0.00399999320507,0.0856830105186,0.0665369704366,-0.00758891785517,-23.0,-0.00724399089813,0.119999967515,0.0400000102818,0.195735156536,4.0,4.52583932877,0.0212765168399,0.5110283494,0.920361101627,0.176726102829,0.27593562007,3651,0.215568676591,0.862777113914,0.859964132309,69.06300354,rj13.2073,0.00096510379808,0.00456959567964,0.0,5.26139410795e-05,0.0426321849227,0.021588139236,0.00765412067994,0.284915298223,0.00778061058372,32.7871932983,0.0290960315615,0.262474298477,0.140461489558,SME,3651_rj13,0.0,5261.0,0.20250082016,2.97626900673,0.0299999993294,0.0599999986589,0.5110283494,0.0237492620945,0.0289999991655,0.0320000015199,0.0299999993294,0.0198796093464,0.859964132309,0.0189999993891,44.0,0.0460000000894,0.0529299341142,0.0500000007451,0.300000011921,0.5,5.65193653107,5.88000011444,0.686859130859,0.38846039772,
37008,12.880651474,0.0130910957232,0.065767146647,-99.0,-0.0739998817444,-0.00400000298396,0.0760477781296,0.07535482198,-0.0578284859657,-23.0,0.0162489060313,0.119999967515,0.0400000102818,-0.454231858253,4.0,4.58946228027,0.0180513393134,0.341476529837,0.733268201351,-0.264998584986,-0.295326262712,37008,-0.381659656763,0.714303672314,0.774349927902,32.9962692261,rj63.1057,2.5677280064e-05,0.00142487557605,0.0,5.44109243492e-05,0.0161105636507,0.0125260408968,0.00500671332702,0.23352971673,0.0072055272758,15.5026884079,0.0224430114031,0.198764443398,-0.225396946073,SME,37008_rj63,0.0,5012.66650391,-0.177982091904,2.44186067581,0.0299999993294,0.0599999986589,0.341476529837,0.014304459095,0.0289999991655,0.0320000015199,0.0299999993294,0.013970464468,0.774349927902,0.0189999993891,44.0,0.0460000000894,0.0669815316796,0.0500000007451,0.300000011921,0.5,6.1785364151,7.73999977112,-0.265720516443,0.425243288279,
